state,year,gdp,employment,home_owners,house_price,population,region,division
CT,2006,251581.3,1766500,71.1,466.965,3517.46,Northeast,New England
CT,2006,251581.3,1778100,71.1,466.965,3517.46,Northeast,New England
CT,2007,261129.1,1784800,70.3,468.06,3527.27,Northeast,New England
CT,2007,261129.1,1791300,70.3,468.06,3527.27,Northeast,New England
CT,2007,261129.1,1801900,70.3,468.06,3527.27,Northeast,New England
CT,2007,261129.1,1804400,70.3,468.06,3527.27,Northeast,New England
CT,2008,259721.9,1800800,70.7,448.055,3545.579,Northeast,New England
CT,2008,259721.9,1796200,70.7,448.055,3545.579,Northeast,New England
CT,2008,259721.9,1790000,70.7,448.055,3545.579,Northeast,New England
CT,2008,259721.9,1782100,70.7,448.055,3545.579,Northeast,New England
CT,2009,248040.6,1772300,70.5,422.69,3561.807,Northeast,New England
CT,2009,248040.6,1756600,70.5,422.69,3561.807,Northeast,New England
CT,2009,248040.6,1749900,70.5,422.69,3561.807,Northeast,New England
CT,2009,248040.6,1736000,70.5,422.69,3561.807,Northeast,New England
CT,2010,247460.8,1730100,70.8,406.7925,3580.171,Northeast,New England
CT,2010,247460.8,1723400,70.8,406.7925,3580.171,Northeast,New England
CT,2010,247460.8,1718400,70.8,406.7925,3580.171,Northeast,New England
CT,2010,247460.8,1721000,70.8,406.7925,3580.171,Northeast,New England
CT,2011,242019.5,1718300,70.6,393.8775,3591.927,Northeast,New England
CT,2011,242019.5,1717100,70.6,393.8775,3591.927,Northeast,New England
CT,2011,242019.5,1716100,70.6,393.8775,3591.927,Northeast,New England
CT,2011,242019.5,1722100,70.6,393.8775,3591.927,Northeast,New England
CT,2012,243801,1734200,68.8,386.4,3597.705,Northeast,New England
CT,2012,243801,1747300,68.8,386.4,3597.705,Northeast,New England
CT,2012,243801,1738400,68.8,386.4,3597.705,Northeast,New England
CT,2012,243801,1721600,68.8,386.4,3597.705,Northeast,New England
CT,2013,241081.2,1708000,68.5,382.98,3602.47,Northeast,New England
CT,2013,241081.2,1697800,68.5,382.98,3602.47,Northeast,New England
CT,2013,241081.2,1706000,68.5,382.98,3602.47,Northeast,New England
CT,2013,241081.2,1714100,68.5,382.98,3602.47,Northeast,New England
CT,2014,237558.1,1726500,67.4,383.03000000000003,3600.188,Northeast,New England
CT,2014,237558.1,1743000,67.4,383.03000000000003,3600.188,Northeast,New England
CT,2014,237558.1,1755200,67.4,383.03000000000003,3600.188,Northeast,New England
CT,2014,237558.1,1772900,67.4,383.03000000000003,3600.188,Northeast,New England
CT,2015,241987.3,1784700,66.5,389.51,3593.862,Northeast,New England
CT,2015,241987.3,1793600,66.5,389.51,3593.862,Northeast,New England
CT,2015,241987.3,1797600,66.5,389.51,3593.862,Northeast,New England
CT,2015,241987.3,1789900,66.5,389.51,3593.862,Northeast,New England
CT,2016,241681.7,1785500,64.2,393.02,3587.685,Northeast,New England
CT,2016,241681.7,1781000,64.2,393.02,3587.685,Northeast,New England
CT,2016,241681.7,1789500,64.2,393.02,3587.685,Northeast,New England
CT,2016,241681.7,1806000,64.2,393.02,3587.685,Northeast,New England
CT,2017,238942.6,1822100,66.1,397.97,3588.184,Northeast,New England
CT,2017,238942.6,1835300,66.1,397.97,3588.184,Northeast,New England
CT,2017,238942.6,1828500,66.1,397.97,3588.184,Northeast,New England
CT,2017,238942.6,1822100,66.1,397.97,3588.184,Northeast,New England
DC,1997,79625.8,NA,42.5,189.6225,528.752,South,South Atlantic
DC,1998,81189.9,NA,40.3,200.1275,521.426,South,South Atlantic
DC,1999,84658.1,NA,40,215.53750000000002,519,South,South Atlantic
DC,2000,85265.3,NA,41.9,245.9325,572.046,South,South Atlantic
DC,2001,88505.8,NA,42.7,283.2375,574.504,South,South Atlantic
DC,2002,91195.4,NA,44.1,326.35249999999996,573.158,South,South Atlantic
DC,2003,93025,288000,43,367.4325,568.502,South,South Atlantic
DC,2004,97797.8,287800,45.6,440.725,567.754,South,South Atlantic
DC,2004,97797.8,284500,45.6,440.725,567.754,South,South Atlantic
DC,2004,97797.8,280700,45.6,440.725,567.754,South,South Atlantic
DC,2004,97797.8,279200,45.6,440.725,567.754,South,South Atlantic
DC,2005,99954.6,279300,45.8,545.5375,567.136,South,South Atlantic
DC,2005,99954.6,278600,45.8,545.5375,567.136,South,South Atlantic
DC,2005,99954.6,279900,45.8,545.5375,567.136,South,South Atlantic
DC,2005,99954.6,277600,45.8,545.5375,567.136,South,South Atlantic
DC,2006,100242.1,275800,45.9,609.8175,570.681,South,South Atlantic
DC,2006,100242.1,276100,45.9,609.8175,570.681,South,South Atlantic
DC,2006,100242.1,273600,45.9,609.8175,570.681,South,South Atlantic
DC,2006,100242.1,274200,45.9,609.8175,570.681,South,South Atlantic
DC,2007,102956.5,280500,47.2,625.725,574.404,South,South Atlantic
DC,2007,102956.5,287300,47.2,625.725,574.404,South,South Atlantic
DC,2007,102956.5,293600,47.2,625.725,574.404,South,South Atlantic
DC,2007,102956.5,300300,47.2,625.725,574.404,South,South Atlantic
DC,2008,106746.8,303600,44.1,587.3975,580.236,South,South Atlantic
DC,2008,106746.8,306100,44.1,587.3975,580.236,South,South Atlantic
DC,2008,106746.8,309700,44.1,587.3975,580.236,South,South Atlantic
DC,2008,106746.8,310500,44.1,587.3975,580.236,South,South Atlantic
DC,2009,106351.3,309000,44.9,559.7025,592.228,South,South Atlantic
DC,2009,106351.3,306700,44.9,559.7025,592.228,South,South Atlantic
DC,2009,106351.3,304200,44.9,559.7025,592.228,South,South Atlantic
DC,2009,106351.3,303700,44.9,559.7025,592.228,South,South Atlantic
DC,2010,109964.1,304500,45.6,557.9125,605.04,South,South Atlantic
DC,2010,109964.1,307900,45.6,557.9125,605.04,South,South Atlantic
DC,2010,109964.1,309200,45.6,557.9125,605.04,South,South Atlantic
DC,2010,109964.1,310800,45.6,557.9125,605.04,South,South Atlantic
DC,2011,112008.3,311200,44.8,562.735,620.336,South,South Atlantic
DC,2011,112008.3,308500,44.8,562.735,620.336,South,South Atlantic
DC,2011,112008.3,307700,44.8,562.735,620.336,South,South Atlantic
DC,2011,112008.3,306900,44.8,562.735,620.336,South,South Atlantic
DC,2012,112736.5,308200,45,583.3425,635.63,South,South Atlantic
DC,2012,112736.5,314400,45,583.3425,635.63,South,South Atlantic
DC,2012,112736.5,321700,45,583.3425,635.63,South,South Atlantic
DC,2012,112736.5,330100,45,583.3425,635.63,South,South Atlantic
DC,2013,112677.9,336400,44.6,635.6425,650.114,South,South Atlantic
DC,2013,112677.9,339500,44.6,635.6425,650.114,South,South Atlantic
DC,2013,112677.9,339300,44.6,635.6425,650.114,South,South Atlantic
DC,2013,112677.9,339200,44.6,635.6425,650.114,South,South Atlantic
DC,2014,114961.5,339200,41.5,690.8675000000001,660.797,South,South Atlantic
DC,2014,114961.5,340100,41.5,690.8675000000001,660.797,South,South Atlantic
DC,2014,114961.5,343900,41.5,690.8675000000001,660.797,South,South Atlantic
DC,2014,114961.5,348700,41.5,690.8675000000001,660.797,South,South Atlantic
DC,2015,117270.2,351400,40.4,736.7975,672.736,South,South Atlantic
DC,2015,117270.2,354800,40.4,736.7975,672.736,South,South Atlantic
DC,2015,117270.2,357800,40.4,736.7975,672.736,South,South Atlantic
DC,2015,117270.2,359400,40.4,736.7975,672.736,South,South Atlantic
DC,2016,119599.6,362900,40.8,789.0074999999999,684.336,South,South Atlantic
DC,2016,119599.6,366900,40.8,789.0074999999999,684.336,South,South Atlantic
DC,2016,119599.6,367700,40.8,789.0074999999999,684.336,South,South Atlantic
DC,2016,119599.6,371000,40.8,789.0074999999999,684.336,South,South Atlantic
DC,2017,122227,372800,40.3,842.3675000000001,693.972,South,South Atlantic
DC,2017,122227,373600,40.3,842.3675000000001,693.972,South,South Atlantic
DC,2017,122227,375500,40.3,842.3675000000001,693.972,South,South Atlantic
DC,2017,122227,375800,40.3,842.3675000000001,693.972,South,South Atlantic
DE,1997,45230.7,NA,69.2,237.57,735.024,South,South Atlantic
DE,1998,49742.7,NA,71,245.31,744.066,South,South Atlantic
DE,1999,53861.8,NA,71.6,254.6725,753.538,South,South Atlantic
DE,2000,56109,NA,72,269.3075,786.373,South,South Atlantic
DE,2001,58881.6,NA,75.4,288.895,795.699,South,South Atlantic
DE,2002,56814,NA,75.6,312.07,806.169,South,South Atlantic
DE,2003,57957.3,398800,77.2,338.6875,818.003,South,South Atlantic
DE,2004,60682.3,400600,77.3,385.3825,830.803,South,South Atlantic
DE,2004,60682.3,403100,77.3,385.3825,830.803,South,South Atlantic
DE,2004,60682.3,405000,77.3,385.3825,830.803,South,South Atlantic
DE,2004,60682.3,403100,77.3,385.3825,830.803,South,South Atlantic
DE,2005,59973.5,403500,75.8,444.47249999999997,845.15,South,South Atlantic
DE,2005,59973.5,406900,75.8,444.47249999999997,845.15,South,South Atlantic
DE,2005,59973.5,413000,75.8,444.47249999999997,845.15,South,South Atlantic
DE,2005,59973.5,420600,75.8,444.47249999999997,845.15,South,South Atlantic
DE,2006,61496.8,426600,76.8,486.7525,859.268,South,South Atlantic
DE,2006,61496.8,428400,76.8,486.7525,859.268,South,South Atlantic
DE,2006,61496.8,429900,76.8,486.7525,859.268,South,South Atlantic
DE,2006,61496.8,432000,76.8,486.7525,859.268,South,South Atlantic
DE,2007,61235.1,431500,76.8,498.81,871.749,South,South Atlantic
DE,2007,61235.1,430900,76.8,498.81,871.749,South,South Atlantic
DE,2007,61235.1,430600,76.8,498.81,871.749,South,South Atlantic
DE,2007,61235.1,429600,76.8,498.81,871.749,South,South Atlantic
DE,2008,58656.4,429300,76.2,482.1575,883.874,South,South Atlantic
DE,2008,58656.4,430400,76.2,482.1575,883.874,South,South Atlantic
DE,2008,58656.4,428700,76.2,482.1575,883.874,South,South Atlantic
DE,2008,58656.4,424900,76.2,482.1575,883.874,South,South Atlantic
DE,2009,60404.2,419400,76.5,456.02750000000003,891.73,South,South Atlantic
DE,2009,60404.2,414400,76.5,456.02750000000003,891.73,South,South Atlantic
DE,2009,60404.2,408200,76.5,456.02750000000003,891.73,South,South Atlantic
DE,2009,60404.2,399200,76.5,456.02750000000003,891.73,South,South Atlantic
DE,2010,60016.1,394900,74.7,436.90000000000003,899.712,South,South Atlantic
DE,2010,60016.1,390800,74.7,436.90000000000003,899.712,South,South Atlantic
DE,2010,60016.1,389000,74.7,436.90000000000003,899.712,South,South Atlantic
DE,2010,60016.1,391800,74.7,436.90000000000003,899.712,South,South Atlantic
DE,2011,62017.4,395500,74.2,412.17499999999995,907.884,South,South Atlantic
DE,2011,62017.4,397600,74.2,412.17499999999995,907.884,South,South Atlantic
DE,2011,62017.4,400300,74.2,412.17499999999995,907.884,South,South Atlantic
DE,2011,62017.4,405800,74.2,412.17499999999995,907.884,South,South Atlantic
DE,2012,61975.8,408200,73.4,403.895,916.868,South,South Atlantic
DE,2012,61975.8,412100,73.4,403.895,916.868,South,South Atlantic
DE,2012,61975.8,413400,73.4,403.895,916.868,South,South Atlantic
DE,2012,61975.8,414200,73.4,403.895,916.868,South,South Atlantic
DE,2013,59157.1,411900,74.1,407.135,925.114,South,South Atlantic
DE,2013,59157.1,407900,74.1,407.135,925.114,South,South Atlantic
DE,2013,59157.1,408200,74.1,407.135,925.114,South,South Atlantic
DE,2013,59157.1,407800,74.1,407.135,925.114,South,South Atlantic
DE,2014,63693.3,410300,74.3,414.145,934.805,South,South Atlantic
DE,2014,63693.3,415200,74.3,414.145,934.805,South,South Atlantic
DE,2014,63693.3,421000,74.3,414.145,934.805,South,South Atlantic
DE,2014,63693.3,425600,74.3,414.145,934.805,South,South Atlantic
DE,2015,65653.8,431900,73.3,425.3075,944.107,South,South Atlantic
DE,2015,65653.8,436200,73.3,425.3075,944.107,South,South Atlantic
DE,2015,65653.8,439100,73.3,425.3075,944.107,South,South Atlantic
DE,2015,65653.8,444200,73.3,425.3075,944.107,South,South Atlantic
DE,2016,63804.4,450400,73,436.625,952.698,South,South Atlantic
DE,2016,63804.4,454200,73,436.625,952.698,South,South Atlantic
DE,2016,63804.4,456200,73,436.625,952.698,South,South Atlantic
DE,2016,63804.4,453900,73,436.625,952.698,South,South Atlantic
DE,2017,63890.8,451600,70,445.15500000000003,961.939,South,South Atlantic
DE,2017,63890.8,451400,70,445.15500000000003,961.939,South,South Atlantic
DE,2017,63890.8,452400,70,445.15500000000003,961.939,South,South Atlantic
DE,2017,63890.8,454100,70,445.15500000000003,961.939,South,South Atlantic
FL,1997,560887.8,NA,66.9,178.56,14683.35,South,South Atlantic
FL,1998,590134.8,NA,66.9,187.4125,14908.23,South,South Atlantic
FL,1999,616625.2,NA,67.6,194.7525,15111.244,South,South Atlantic
FL,2000,642692.9,NA,68.4,207.9475,16047.515,South,South Atlantic
FL,2001,658640,NA,69.2,228.63,16356.966,South,South Atlantic
FL,2002,685304,NA,68.7,252.0225,16689.37,South,South Atlantic
FL,2003,715436.1,7590500,69.5,278.67,17004.085,South,South Atlantic
FL,2004,757054.1,7663400,72.2,326.5075,17415.318,South,South Atlantic
FL,2004,757054.1,7761500,72.2,326.5075,17415.318,South,South Atlantic
FL,2004,757054.1,7876300,72.2,326.5075,17415.318,South,South Atlantic
FL,2004,757054.1,7997000,72.2,326.5075,17415.318,South,South Atlantic
FL,2005,806338.6,8076800,72.4,410.23,17842.038,South,South Atlantic
FL,2005,806338.6,8201600,72.4,410.23,17842.038,South,South Atlantic
FL,2005,806338.6,8314200,72.4,410.23,17842.038,South,South Atlantic
FL,2005,806338.6,8401000,72.4,410.23,17842.038,South,South Atlantic
FL,2006,834345.9,8503100,72.4,475.1925,18166.99,South,South Atlantic
FL,2006,834345.9,8596500,72.4,475.1925,18166.99,South,South Atlantic
FL,2006,834345.9,8669800,72.4,475.1925,18166.99,South,South Atlantic
FL,2006,834345.9,8762400,72.4,475.1925,18166.99,South,South Atlantic
FL,2007,835867.1,8812900,71.8,462.825,18367.842,South,South Atlantic
FL,2007,835867.1,8846800,71.8,462.825,18367.842,South,South Atlantic
FL,2007,835867.1,8880100,71.8,462.825,18367.842,South,South Atlantic
FL,2007,835867.1,8861000,71.8,462.825,18367.842,South,South Atlantic
FL,2008,803217.9,8823400,71.1,383.79,18527.305,South,South Atlantic
FL,2008,803217.9,8767100,71.1,383.79,18527.305,South,South Atlantic
FL,2008,803217.9,8731100,71.1,383.79,18527.305,South,South Atlantic
FL,2008,803217.9,8654300,71.1,383.79,18527.305,South,South Atlantic
FL,2009,758264.1,8532900,70.9,326.985,18652.644,South,South Atlantic
FL,2009,758264.1,8408500,70.9,326.985,18652.644,South,South Atlantic
FL,2009,758264.1,8253000,70.9,326.985,18652.644,South,South Atlantic
FL,2009,758264.1,8130000,70.9,326.985,18652.644,South,South Atlantic
FL,2010,766199.2,8074900,69.3,294.905,18846.461,South,South Atlantic
FL,2010,766199.2,8067600,69.3,294.905,18846.461,South,South Atlantic
FL,2010,766199.2,8056700,69.3,294.905,18846.461,South,South Atlantic
FL,2010,766199.2,8065000,69.3,294.905,18846.461,South,South Atlantic
FL,2011,763745.9,8109900,69,272.42,19097.369,South,South Atlantic
FL,2011,763745.9,8121500,69,272.42,19097.369,South,South Atlantic
FL,2011,763745.9,8140900,69,272.42,19097.369,South,South Atlantic
FL,2011,763745.9,8179800,69,272.42,19097.369,South,South Atlantic
FL,2012,769309.1,8263600,67,270.725,19341.327,South,South Atlantic
FL,2012,769309.1,8360400,67,270.725,19341.327,South,South Atlantic
FL,2012,769309.1,8463500,67,270.725,19341.327,South,South Atlantic
FL,2012,769309.1,8571600,67,270.725,19341.327,South,South Atlantic
FL,2013,784090.1,8624900,66.1,292.715,19584.927,South,South Atlantic
FL,2013,784090.1,8681000,66.1,292.715,19584.927,South,South Atlantic
FL,2013,784090.1,8733300,66.1,292.715,19584.927,South,South Atlantic
FL,2013,784090.1,8764400,66.1,292.715,19584.927,South,South Atlantic
FL,2014,804321.7,8818200,64.9,320.43,19897.747,South,South Atlantic
FL,2014,804321.7,8873300,64.9,320.43,19897.747,South,South Atlantic
FL,2014,804321.7,8964100,64.9,320.43,19897.747,South,South Atlantic
FL,2014,804321.7,9017500,64.9,320.43,19897.747,South,South Atlantic
FL,2015,836822.5,9000200,64.8,350.2975,20268.567,South,South Atlantic
FL,2015,836822.5,8974400,64.8,350.2975,20268.567,South,South Atlantic
FL,2015,836822.5,8980100,64.8,350.2975,20268.567,South,South Atlantic
FL,2015,836822.5,9023100,64.8,350.2975,20268.567,South,South Atlantic
FL,2016,863772.4,9108000,64.3,383.8475,20656.589,South,South Atlantic
FL,2016,863772.4,9181700,64.3,383.8475,20656.589,South,South Atlantic
FL,2016,863772.4,9205300,64.3,383.8475,20656.589,South,South Atlantic
FL,2016,863772.4,9283000,64.3,383.8475,20656.589,South,South Atlantic
FL,2017,883121.6,9400300,64.1,420.0125,20984.4,South,South Atlantic
FL,2017,883121.6,9518100,64.1,420.0125,20984.4,South,South Atlantic
FL,2017,883121.6,9625700,64.1,420.0125,20984.4,South,South Atlantic
FL,2017,883121.6,9698700,64.1,420.0125,20984.4,South,South Atlantic
GA,1997,328994.5,NA,70.9,197.55,7486.094,South,South Atlantic
GA,1998,352712.9,NA,71.2,209.5625,7636.522,South,South Atlantic
GA,1999,377607.5,NA,71.3,222.3625,7788.24,South,South Atlantic
GA,2000,393195.1,NA,69.8,235.76749999999998,8227.303,South,South Atlantic
GA,2001,396875.1,NA,70.1,253.0125,8377.038,South,South Atlantic
GA,2002,400091.8,NA,71.8,264.46999999999997,8508.256,South,South Atlantic
GA,2003,410587.6,4185000,71.4,274.605,8622.793,South,South Atlantic
GA,2004,429313.5,4188200,70.9,286.75,8769.252,South,South Atlantic
GA,2004,429313.5,4190800,70.9,286.75,8769.252,South,South Atlantic
GA,2004,429313.5,4204000,70.9,286.75,8769.252,South,South Atlantic
GA,2004,429313.5,4199900,70.9,286.75,8769.252,South,South Atlantic
GA,2005,445533.2,4200300,67.9,302.83500000000004,8925.922,South,South Atlantic
GA,2005,445533.2,4204400,67.9,302.83500000000004,8925.922,South,South Atlantic
GA,2005,445533.2,4232800,67.9,302.83500000000004,8925.922,South,South Atlantic
GA,2005,445533.2,4261500,67.9,302.83500000000004,8925.922,South,South Atlantic
GA,2006,450584.1,4319300,68.5,316.59000000000003,9155.813,South,South Atlantic
GA,2006,450584.1,4368100,68.5,316.59000000000003,9155.813,South,South Atlantic
GA,2006,450584.1,4412200,68.5,316.59000000000003,9155.813,South,South Atlantic
GA,2006,450584.1,4475800,68.5,316.59000000000003,9155.813,South,South Atlantic
GA,2007,453061.4,4538700,67.6,325.73,9349.988,South,South Atlantic
GA,2007,453061.4,4587300,67.6,325.73,9349.988,South,South Atlantic
GA,2007,453061.4,4623800,67.6,325.73,9349.988,South,South Atlantic
GA,2007,453061.4,4659400,67.6,325.73,9349.988,South,South Atlantic
GA,2008,443416,4640600,68.2,318.6225,9504.843,South,South Atlantic
GA,2008,443416,4652000,68.2,318.6225,9504.843,South,South Atlantic
GA,2008,443416,4652900,68.2,318.6225,9504.843,South,South Atlantic
GA,2008,443416,4588300,68.2,318.6225,9504.843,South,South Atlantic
GA,2009,426263.8,4519800,67.4,303.9475,9620.846,South,South Atlantic
GA,2009,426263.8,4446800,67.4,303.9475,9620.846,South,South Atlantic
GA,2009,426263.8,4379300,67.4,303.9475,9620.846,South,South Atlantic
GA,2009,426263.8,4337300,67.4,303.9475,9620.846,South,South Atlantic
GA,2010,433027.3,4310900,67.1,282.11,9712.696,South,South Atlantic
GA,2010,433027.3,4287300,67.1,282.11,9712.696,South,South Atlantic
GA,2010,433027.3,4255800,67.1,282.11,9712.696,South,South Atlantic
GA,2010,433027.3,4235500,67.1,282.11,9712.696,South,South Atlantic
GA,2011,439890.5,4227800,66.2,260.8875,9810.595,South,South Atlantic
GA,2011,439890.5,4244900,66.2,260.8875,9810.595,South,South Atlantic
GA,2011,439890.5,4276700,66.2,260.8875,9810.595,South,South Atlantic
GA,2011,439890.5,4315300,66.2,260.8875,9810.595,South,South Atlantic
GA,2012,444132.2,4343200,64.3,251.2125,9911.171,South,South Atlantic
GA,2012,444132.2,4340300,64.3,251.2125,9911.171,South,South Atlantic
GA,2012,444132.2,4360600,64.3,251.2125,9911.171,South,South Atlantic
GA,2012,444132.2,4364700,64.3,251.2125,9911.171,South,South Atlantic
GA,2013,450771.8,4371400,64.2,261.34000000000003,9981.773,South,South Atlantic
GA,2013,450771.8,4379800,64.2,261.34000000000003,9981.773,South,South Atlantic
GA,2013,450771.8,4366400,64.2,261.34000000000003,9981.773,South,South Atlantic
GA,2013,450771.8,4355000,64.2,261.34000000000003,9981.773,South,South Atlantic
